Name,URL,Rating,RatingVotes,Developer,ReleaseDate,LastUpdated,Technology,Platforms,Classification,WikiPages,Iframe,Description,Features,Controls,FAQ,GameplayVideo,HoverVideo,ThumbnailURL
Escape Room: Strange Case 2,https://www.crazygames.com/game/escape-room-strange-case-2,8.3,"5,512",Labeledman LTD,December 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Adventure » Puzzle » Escape,N/A,https://games.crazygames.com/en_US/escape-room-strange-case-2/index.html?v=1.317,"Escape Room: Strange Case 2 is an adventure-packed escape game that immerses you in a suspenseful journey through the dark and eerie corridors of a mysterious asylum. Unravel sinister secrets, solve intricate puzzles, uncover hidden clues, and unlock doors as you navigate through the haunting environment.",N/A,"Complex Puzzles: Decode cryptic clues and unlock challenging riddles to progress through each room.
Haunting Atmosphere: Explore an asylum filled with eerie visuals and spine-chilling mysteries.
Immersive Mystery: Piece together a gripping story filled with twists and surprises.
Offline Gameplay: Enjoy the experience without needing an internet connection.
No Hidden Costs: Dive straight into the action without in-app purchases or subscriptions.",N/A,N/A,https://videos.crazygames.com/escape-room-strange-case-2/1/escape-room-strange-case-2-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/escape-room-strange-case-2_16x9/20241218055655/escape-room-strange-case-2_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
OpenGuessr,https://www.crazygames.com/game/openguessr,8.5,875,PaulPlay,December 2024,December 2024,HTML5,N/A,Games » Casual » Quiz,N/A,https://games.crazygames.com/en_US/openguessr/index.html?v=1.317,"OpenGuessr is an expansive geography-guessing game designed to challenge your knowledge of the world. Players are dropped into random locations from street view images and must use environmental clues, such as road signs or landmarks, to pinpoint their exact location.",N/A,"Variety of Game Modes: Enjoy unique challenges like ""Image Guesser"" or ""Country Guesser"" alongside popular modes like 1v1 Duels and multiplayer competitions.
Official and Community Maps: Explore close to all countries via official maps or delve into over 1,000 community-made maps with an intuitive map creator for custom challenges.
Competitions and Leaderboards: Test your skills in competitive leaderboards or create private games to play with friends.
Unique Restrictions: Spice up gameplay with limitations such as the grayscale view or no movement.
Badges and Pins: Earn these rewards for reaching specific in-game achievements.
WASD / arrow keys / drag left-click = move camera view
Left-click = select map
+ and - = zoom in / out",N/A,N/A,https://videos.crazygames.com/openguessr/1/openguessr-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/openguessr_16x9/20241213041541/openguessr_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Hot Pot Game,https://www.crazygames.com/game/hot-pot-game,8.6,"1,157",theis,January 2025,N/A,HTML5 (Unity WebGL),"Browser (desktop-only), Steam",Games » Casual » Merge,N/A,https://games.crazygames.com/en_US/hot-pot-game/index.html?v=1.317,"Hot Pot Game is a delightful merge puzzle experience where you create the ultimate hot pot dish. Combine unique ingredients, maintain streaks for special rewards, and discover clever item synergies. Challenge your strategy and creativity as you craft the most flavorful and impressive hot pot in this charming culinary adventure.",N/A,"Use the left mouse button to drop the food or use an item.
Use the right mouse button to rotate the food or cancel an item.",N/A,N/A,https://videos.crazygames.com/hot-pot-game/1/hot-pot-game-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/hot-pot-game_16x9/20250107132711/hot-pot-game_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Merge World,https://www.crazygames.com/game/merge-world,8.8,"3,051",N/A,December 2024,N/A,HTML5,N/A,Games » Puzzle » Casual » Merge,N/A,https://games.crazygames.com/en_US/merge-world/index.html?v=1.317,"Merge World is a soothing merge game that lets you shape a vibrant world to your liking. Combine materials to create larger structures and expand your domain with imaginative constructions. Friendly fairies lend their magic to help you design and develop your very own paradise. Relax as you strategize, merge, and watch your world come to life, one step at a time. This game is perfect for players who enjoy creative and peaceful gameplay.",N/A,N/A,N/A,N/A,https://videos.crazygames.com/merge-world/1/merge-world-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/merge-world_16x9/20241213070716/merge-world_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Bridge Race,https://www.crazygames.com/game/bridge-race,8.9,"54,775",N/A,December 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Casual » Collect,N/A,https://games.crazygames.com/en_US/bridge-race/index.html?v=1.317,"Bridge Race is a competitive casual collect building game where you gather blocks to construct your bridge while outsmarting rivals. Stay alert as other players may try to steal your progress, adding an exciting twist to the challenge. Strategize and race to complete your bridge first in this thrilling test of skill and speed!",N/A,N/A,"Q: What is the Bridge Race game about?
A: Bridge Race is a fast-paced game where you collect blocks, build a bridge, and outsmart rivals to finish first!

Q: Is Bridge Race an online game?
A: You can play Bridge Race online for free at CrazyGames.

Q: How many levels are there in the Bridge Race?
A: There are 1000 levels in Bridge Race.",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/bridge-race/2/bridge-race-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/bridge-race_16x9/20241227062023/bridge-race_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
New Year's Eve Makeup,https://www.crazygames.com/game/new-year-s-eve-makeup,8.6,"7,369",N/A,January 2025,N/A,HTML5,N/A,Games » Beauty » Makeup,N/A,https://games.crazygames.com/en_US/new-year-s-eve-makeup/index.html?v=1.317,"New Year's Eve Makeup is a vibrant makeover game where you help three best friends dazzle for their big night. Craft Ellie’s cinnamon roll glam, Regina’s golden glow, and Kali’s icy gem look using a variety of makeup, accessories, and hairstyles. Finish their transformation with stunning outfits, creating unforgettable party-ready styles for the ultimate New Year celebration!",N/A,N/A,N/A,N/A,https://videos.crazygames.com/new-year-s-eve-makeup/1/new-year-s-eve-makeup-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/new-year-s-eve-makeup_16x9/20250103050246/new-year-s-eve-makeup_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Bag Defense,https://www.crazygames.com/game/bag-defense,8.9,"5,941",Onki Games,January 2025,January 2025,HTML5 (Unity WebGL),N/A,Games » Casual » Merge,N/A,https://games.crazygames.com/en_US/bag-defense/index.html?v=1.317,"Bag Defense is an action-packed adventure where strategy and skill are key to survival! Carefully choose and manage your weapons, armor, and supplies to fend off relentless waves of monsters and defend your territory. With limited backpack space, every decision counts as you craft the ultimate gear setup to face increasingly powerful foes. Progress through thrilling chapters, conquer evolving challenges, and prove yourself as the ultimate defender against the monster invasion!",N/A,N/A,N/A,N/A,https://videos.crazygames.com/bag-defense/1/bag-defense-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/bag-defense_16x9/20250108061531/bag-defense_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Idle World,https://www.crazygames.com/game/idle-world,8.9,"4,664",Funcell Games,January 2025,January 2025,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Clicker » Idle,N/A,https://games.crazygames.com/en_US/idle-world/index.html?v=1.317,"Idle World is a creative simulation game where you build a world from cubes, crafting life after the Big Bang. Use energy and natural elements to shape Earth’s landscapes, create trees, rivers, animals, and humans, and watch your pixel world come alive. Embrace the challenge of crafting a thriving planet and explore endless possibilities in this imaginative journey.",N/A,N/A,N/A,N/A,https://videos.crazygames.com/idle-world/1/idle-world-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/idle-world_16x9/20250102060424/idle-world_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Mystery Digger,https://www.crazygames.com/game/mystery-digger,9.1,"7,337",Gepnito Games,January 2025,January 2025,HTML5 (Unity WebGL),N/A,Games » Clicker » Idle,N/A,https://games.crazygames.com/en_US/mystery-digger/index.html?v=1.317,"Mystery Digger is a clicker idle game in which you explore underground mysteries while upgrading your drilling machine. You uncover hidden notes and intriguing items that piece together a captivating story. With straightforward controls and soothing gameplay, each journey into the depths offers a fresh and relaxing adventure tailored to your curiosity.",N/A,"Disc Size: 3.0 – 600
Rotation Speed (Max): 13 – 250
Power: 1.2 – 280
Spike Size: 36 – 8k
Spike Count: 4 – 10k
Move Speed (Max): 1.0 – 300
Fuel Consumption: 50 – 40k
Ore Cost: 1.0 – 100k
Reliability: 1 – 20k
Drive a distance of 500 – Reward: 500
Spend 5 minutes in the game – Reward: 1.3k
Use boosters – Reward: 700","Q: How do you play the game Mystery Digger?
A: In Mystery Digger, you are tasked to dig through challenges, collect rewards, and upgrade your machinery to handle tougher obstacles. Manage fuel and tools to keep progressing.

Q: Can I play Mystery Digger on my phone?
A: Mystery Digger is available to play on mobile or desktop.",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/mystery-digger/1/mystery-digger-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/mystery-digger_16x9/20250116085043/mystery-digger_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Office Brawl - Room Smash,https://www.crazygames.com/game/office-brawl---room-smash,9.1,"2,153",Mirra Games,January 2025,January 2025,HTML5,"Browser (desktop, mobile, tablet), App Store(Android)",Games » Action » Simulation,N/A,https://games.crazygames.com/en_US/office-brawl---room-smash/index.html?v=1.317,"Office Brawl - Room Smash is a chaotic action game where you become a frustrated employee breaking free from the system. Smash obstacles, battle bosses, and unleash mayhem as you overcome challenging levels. Use your wits and strength to wreak havoc and embrace the thrill of rebellion in an unforgettable journey of destruction and defiance!""",N/A,"🔥 Rebellion against the office routine.
💣 Destruction of objects and battles with the boss.
💪 Complex tests that require strength and logic.
🎮 Dynamic scenes and an antihero in the leading role.
WASD or Arrow keys = move
Hold and drag the left mouse button = aim to shoot",N/A,N/A,https://videos.crazygames.com/office-brawl---room-smash/2/office-brawl---room-smash-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/office-brawl---room-smash_16x9/20250106182531/office-brawl---room-smash_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Rush Hour Cafe,https://www.crazygames.com/game/rush-hour-cafe,8.5,"3,004",3blackpixels,January 2025,N/A,HTML5,N/A,Games » Action » Food » Restaurant,N/A,https://games.crazygames.com/en_US/rush-hour-cafe/index.html?v=1.317,N/A,N/A,"Move = WASD
Take/Put = E or left mouse
Interact = R or right mouse
Dash = Shift
Cookbook = Tab
Pause = Space
Remove = X
Move = arrow keys
Take/Put = O
Interact = P
Dash = Shift
Cookbook = Tab
Pause = Space",N/A,N/A,https://videos.crazygames.com/rush-hour-cafe/1/rush-hour-cafe-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/rush-hour-cafe_16x9/20250102082941/rush-hour-cafe_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Towering Trials,https://www.crazygames.com/game/towering-trials-div,7.8,"4,338",Tynamite Games,December 2024,December 2024,HTML5,N/A,Games » Casual » Arcade » Platform,N/A,https://games.crazygames.com/en_US/towering-trials-div/index.html?v=1.317,"Towering Trials is an engaging vertical-scrolling platformer that challenges players to jump, dash, and fly to the finish line across various levels. This game blends creativity with skill, making it a perfect pick for platformer enthusiasts who enjoy challenging gameplay and the freedom to create and share custom content.",N/A,"Flexible Level Selection: Players can choose from several prebuilt levels in any order. The level selection screen provides a visual difficulty guide using animated faces—the more anxious the face, the harder the level.
Creative Level Editor: Design and build custom levels to share with friends, allowing endless replayability and personalized challenges.
Dynamic Movement Mechanics: Master jumping, dashing, and flying mechanics to navigate challenging vertical layouts.
Skill-Based Gameplay: The game's difficulty increases with more intricate platforming challenges and obstacles, making it a true test of precision and timing.
W / up arrow key = jump or fly
A / left arrow key = move left
D / right arrow key = move right
P / Tab = pause
If hand button on & building = lay multiple tiles with a mouse drag
If hand button on & editing = select multiple tiles with a mouse drag
If hand button off & building = scroll upward with a vertical mouse drag / lay a single tile
If hand button off & editing = scroll upward with a vertical mouse drag / select a single tile with a mouse click
Mouse-scroll = Move the camera view up and down
WASD = move selected tiles
Shift + WASD = move selected tiles 1/16 of a grid block
Alt + WASD = Move selected tiles 1/2 of a grid block
QE = rotate selected blocks
Ctrl + S = save the editor level",N/A,N/A,https://videos.crazygames.com/towering-trials-div/1/towering-trials-div-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/towering-trials-div_16x9/20241230075110/towering-trials-div_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Magic Princess,https://www.crazygames.com/game/magic-princess,8.9,"5,696",Dzung Vu,December 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Beauty » Dress Up,N/A,https://games.crazygames.com/en_US/magic-princess/index.html?v=1.317,"Magic Princess is a delightful dress-up and character creation game with a charming anime chibi aesthetic, perfect for unleashing your creativity. Step into a world of fashion and fun as you design adorable dolls and stylish avatars. Whether crafting your own version of international icons or gothic princesses, the possibilities are endless.",N/A,"Create unique avatars with a wide range of customization options, including over 1,000 dress-up items, hairstyles, and skin tones.
Add animated clothing and accessories to bring your creations to life.
Capture stunning photos or create videos of your designs to share with friends.
Track and showcase all your imaginative designs, making every creation special.",N/A,N/A,https://videos.crazygames.com/magic-princess/1/magic-princess-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/magic-princess_16x9/20241217024608/magic-princess_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
